,content,style,softmax,AE_L1,iters,w_c,rejected
1128,cbis_ddsm_841.jpg,breast_scan_china_3558.jpeg,0.477,0.45706964,250,50,True
1129,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.565,0.43373814,250,1,True
1130,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.565,0.5261973,350,1,True
1131,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.344,0.44670036,250,5,True
1132,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.608,0.45409247,250,10,True
1133,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.591,0.49316078,250,25,True
1134,cbis_ddsm_2158.jpg,cbis_ddsm_2368.jpg,0.561,0.47535992,250,50,True
1135,cbis_ddsm_880.jpg,breast_scan_china_1682.jpeg,0.724,0.46157837,250,1,False
1136,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.671,0.40406385,250,1,True
1137,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.671,0.5638617,350,1,True
1138,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.193,0.45387742,250,5,True
1139,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.514,0.40064114,250,10,True
1140,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.431,0.49792978,250,25,True
1141,cbis_ddsm_384.jpg,breast_scan_china_3022.jpeg,0.427,0.47551414,250,50,True
1142,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.427,0.510789,250,1,True
1143,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.427,0.51101327,350,1,True
1144,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.682,0.491882,250,5,True
1145,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.691,0.48934168,250,10,True
1146,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.618,0.45941246,250,25,True
1147,cbis_ddsm_549.jpg,breast_scan_china_2753.jpeg,0.749,0.47337443,250,50,False
1148,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.494,0.49611136,250,1,True
1149,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.494,0.6811544,350,1,True
1150,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.55,0.42855516,250,5,True
1151,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.668,0.3610062,250,10,True
1152,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.436,0.4135676,250,25,True
1153,breast_scan_china_1171.jpeg,breast_scan_china_2366.jpeg,0.425,0.44386882,250,50,True
1154,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.425,0.50935286,250,1,True
1155,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.483,0.4979943,350,1,True
1156,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.483,0.5075697,250,5,True
1157,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.483,0.51279104,250,10,True
1158,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.483,0.51610374,250,25,True
1159,breast_scan_china_457.jpeg,breast_scan_china_3401.jpeg,0.483,0.516403,250,50,True
1160,cbis_ddsm_1697.jpg,cbis_ddsm_1283.jpg,0.883,0.4262918,250,1,False
1161,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.521,0.41085377,250,1,True
1162,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.577,0.41860637,350,1,True
1163,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.555,0.40798345,250,5,True
1164,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.58,0.40769202,250,10,True
1165,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.447,0.40222275,250,25,True
1166,breast_scan_china_2400.jpeg,breast_scan_china_2262.jpeg,0.43,0.3980863,250,50,True
1167,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.633,0.46102047,250,1,True
1168,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.522,0.45754915,350,1,True
1169,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.644,0.44832113,250,5,True
1170,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.601,0.43975934,250,10,True
1171,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.544,0.44021574,250,25,True
1172,cbis_ddsm_263.jpg,cbis_ddsm_1626.jpg,0.526,0.43281162,250,50,True
1173,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.558,0.45849714,250,1,True
1174,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.478,0.46542862,350,1,True
1175,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.564,0.45185435,250,5,True
1176,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.561,0.4432035,250,10,True
1177,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.554,0.44076562,250,25,True
1178,cbis_ddsm_2069.jpg,cbis_ddsm_1804.jpg,0.562,0.43693534,250,50,True
1179,cbis_ddsm_1569.jpg,cbis_ddsm_326.jpg,0.562,0.51088434,250,1,True
1180,cbis_ddsm_1569.jpg,cbis_ddsm_326.jpg,0.631,0.4730346,350,1,True
1181,cbis_ddsm_1569.jpg,cbis_ddsm_326.jpg,0.611,0.4597246,250,5,True
1182,cbis_ddsm_1569.jpg,cbis_ddsm_326.jpg,0.611,0.55381227,250,10,True
1183,cbis_ddsm_1569.jpg,cbis_ddsm_326.jpg,0.71,0.47520655,250,25,False
1184,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.551,0.47096094,250,1,True
1185,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.551,0.5283916,350,1,True
1186,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.548,0.48292735,250,5,True
1187,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.53,0.45475203,250,10,True
1188,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.436,0.46435067,250,25,True
1189,cbis_ddsm_323.jpg,breast_scan_china_1748.jpeg,0.436,0.5961789,250,50,True
1190,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.49,0.46375802,250,1,True
1191,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.49,0.58015025,350,1,True
1192,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.488,0.41674975,250,5,True
1193,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.443,0.45025527,250,10,True
1194,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.515,0.45999697,250,25,True
1195,cbis_ddsm_461.jpg,breast_scan_china_3075.jpeg,0.539,0.4578834,250,50,True
1196,breast_scan_china_1109.jpeg,cbis_ddsm_964.jpg,0.741,0.47979578,250,1,False
1197,cbis_ddsm_622.jpg,cbis_ddsm_450.jpg,0.741,0.60603416,250,1,True
1198,cbis_ddsm_622.jpg,cbis_ddsm_450.jpg,0.818,0.4289716,350,1,False
1199,cbis_ddsm_3266.jpg,breast_scan_china_695.jpeg,0.485,0.4631691,250,1,True
1200,cbis_ddsm_3266.jpg,breast_scan_china_695.jpeg,0.319,0.47000045,350,1,True
1201,cbis_ddsm_3266.jpg,breast_scan_china_695.jpeg,0.854,0.45894316,250,5,False
1202,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.657,0.4793117,250,1,True
1203,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.629,0.4155674,350,1,True
1204,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.629,0.52114826,250,5,True
1205,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.629,0.503174,250,10,True
1206,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.615,0.48194394,250,25,True
1207,cbis_ddsm_345.jpg,breast_scan_china_2698.jpeg,0.579,0.4830815,250,50,True
1208,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.645,0.46875775,250,1,True
1209,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.63,0.4734051,350,1,True
1210,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.603,0.47159225,250,5,True
1211,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.623,0.46089685,250,10,True
1212,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.635,0.44770664,250,25,True
1213,cbis_ddsm_2255.jpg,cbis_ddsm_1775.jpg,0.731,0.47402182,250,50,False
1214,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.731,0.51477724,250,1,True
1215,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.731,0.6605245,350,1,True
1216,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.657,0.47740662,250,5,True
1217,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.657,0.51884115,250,10,True
1218,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.657,0.5690621,250,25,True
1219,cbis_ddsm_1092.jpg,breast_scan_china_2802.jpeg,0.657,0.5390394,250,50,True
1220,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.511,0.4905312,250,1,True
1221,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.337,0.4595379,350,1,True
1222,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.452,0.4813164,250,5,True
1223,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.094,0.4256204,250,10,True
1224,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.377,0.46470034,250,25,True
1225,breast_scan_china_1067.jpeg,cbis_ddsm_425.jpg,0.375,0.46971494,250,50,True
1226,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.641,0.48294783,250,1,True
1227,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.478,0.450785,350,1,True
1228,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.66,0.45865974,250,5,True
1229,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.663,0.44886303,250,10,True
1230,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.624,0.48358336,250,25,True
1231,cbis_ddsm_2808.jpg,breast_scan_china_1695.jpeg,0.66,0.48008493,250,50,True
1232,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.637,0.45566636,250,1,True
1233,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.651,0.44720322,350,1,True
1234,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.63,0.4468529,250,5,True
1235,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.57,0.43130937,250,10,True
1236,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.633,0.4204173,250,25,True
1237,cbis_ddsm_2069.jpg,cbis_ddsm_35.jpg,0.606,0.4590387,250,50,True
1238,cbis_ddsm_1590.jpg,cbis_ddsm_1598.jpg,0.617,0.47574693,250,1,True
1239,cbis_ddsm_1590.jpg,cbis_ddsm_1598.jpg,0.749,0.4834409,350,1,False
1240,cbis_ddsm_278.jpg,cbis_ddsm_433.jpg,0.767,0.4491987,250,1,False
1241,cbis_ddsm_3109.jpg,cbis_ddsm_964.jpg,0.751,0.48427776,250,1,False
1242,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.5556958,250,1,True
1243,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.542152,350,1,True
1244,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.57136536,250,5,True
1245,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.5788862,250,10,True
1246,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.57247514,250,25,True
1247,cbis_ddsm_1386.jpg,breast_scan_china_2457.jpeg,0.751,0.5675427,250,50,True
1248,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.101,0.4299155,250,1,True
1249,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.101,0.5357857,350,1,True
1250,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.101,0.6425556,250,5,True
1251,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.101,0.6707281,250,10,True
1252,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.357,0.49033663,250,25,True
1253,breast_scan_china_1224.jpeg,breast_scan_china_2504.jpeg,0.357,0.55621266,250,50,True
1254,cbis_ddsm_2069.jpg,breast_scan_china_1727.jpeg,0.527,0.44170713,250,1,True
1255,cbis_ddsm_2069.jpg,breast_scan_china_1727.jpeg,0.527,0.63056356,350,1,True
1256,cbis_ddsm_2069.jpg,breast_scan_china_1727.jpeg,0.71,0.44818932,250,5,False
1257,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.456,0.41618922,250,1,True
1258,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.45,0.40043202,350,1,True
1259,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.438,0.4040145,250,5,True
1260,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.45,0.41880202,250,10,True
1261,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.464,0.43053868,250,25,True
1262,breast_scan_china_778.jpeg,breast_scan_china_509.jpeg,0.466,0.4300951,250,50,True
1263,cbis_ddsm_430.jpg,breast_scan_china_738.jpeg,0.707,0.46565986,250,1,False
1264,cbis_ddsm_750.jpg,cbis_ddsm_1583.jpg,0.735,0.48283982,250,1,False
1265,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.646,0.44096756,250,1,True
1266,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.646,0.5989347,350,1,True
1267,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.588,0.43429545,250,5,True
1268,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.493,0.43603942,250,10,True
1269,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.482,0.43682575,250,25,True
1270,cbis_ddsm_2420.jpg,cbis_ddsm_3086.jpg,0.439,0.43925264,250,50,True
1271,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.538,0.46739888,250,1,True
1272,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.538,0.5088479,350,1,True
1273,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.649,0.46652415,250,5,True
1274,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.443,0.45493928,250,10,True
1275,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.256,0.4793722,250,25,True
1276,cbis_ddsm_3241.jpg,breast_scan_china_2315.jpeg,0.571,0.49677444,250,50,True
1277,cbis_ddsm_2818.jpg,breast_scan_china_2129.jpeg,0.697,0.48699334,250,1,True
1278,cbis_ddsm_2818.jpg,breast_scan_china_2129.jpeg,0.698,0.49602032,350,1,True
1279,cbis_ddsm_2818.jpg,breast_scan_china_2129.jpeg,0.721,0.48659796,250,5,False
1280,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.329,0.48097873,250,1,True
1281,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.386,0.47239396,350,1,True
1282,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.283,0.4709104,250,5,True
1283,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.38,0.47208568,250,10,True
1284,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.262,0.48695084,250,25,True
1285,breast_scan_china_289.jpeg,cbis_ddsm_1011.jpg,0.274,0.48520625,250,50,True
1286,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.621,0.44734704,250,1,True
1287,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.581,0.44504955,350,1,True
1288,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.625,0.43493176,250,5,True
1289,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.605,0.42707163,250,10,True
1290,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.605,0.45528704,250,25,True
1291,cbis_ddsm_1560.jpg,cbis_ddsm_2772.jpg,0.61,0.46214235,250,50,True
1292,cbis_ddsm_3093.jpg,cbis_ddsm_1266.jpg,0.801,0.4765479,250,1,False
1293,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.639,0.46572518,250,1,True
1294,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.671,0.44576278,350,1,True
1295,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.62,0.45612264,250,5,True
1296,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.599,0.4501197,250,10,True
1297,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.524,0.43349472,250,25,True
1298,breast_scan_china_439.jpeg,cbis_ddsm_48.jpg,0.474,0.42731786,250,50,True
1299,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.572,0.41691718,250,1,True
1300,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.7,0.47794753,350,1,True
1301,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.596,0.48031443,250,5,True
1302,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.431,0.47790915,250,10,True
1303,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.614,0.48262957,250,25,True
1304,cbis_ddsm_249.jpg,breast_scan_china_2871.jpeg,0.614,0.5278703,250,50,True
1305,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.555,0.42311427,250,1,True
1306,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.533,0.4302234,350,1,True
1307,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.496,0.4238011,250,5,True
1308,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.451,0.42263085,250,10,True
1309,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.414,0.42342484,250,25,True
1310,breast_scan_china_1059.jpeg,cbis_ddsm_378.jpg,0.398,0.42719892,250,50,True
1311,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.632,0.4614239,250,1,True
1312,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.607,0.45277792,350,1,True
1313,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.583,0.45324495,250,5,True
1314,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.561,0.43537024,250,10,True
1315,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.522,0.48342776,250,25,True
1316,breast_scan_china_1460.jpeg,cbis_ddsm_1230.jpg,0.522,0.4777013,250,50,True
1317,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.65,0.44747052,250,1,True
1318,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.68,0.44773436,350,1,True
1319,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.611,0.44721246,250,5,True
1320,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.55,0.4306211,250,10,True
1321,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.571,0.43579933,250,25,True
1322,breast_scan_china_364.jpeg,cbis_ddsm_1150.jpg,0.558,0.4381447,250,50,True
1323,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.635,0.4712504,250,1,True
1324,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.619,0.46176237,350,1,True
1325,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.628,0.46681663,250,5,True
1326,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.645,0.45278728,250,10,True
1327,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.631,0.45309502,250,25,True
1328,cbis_ddsm_2637.jpg,cbis_ddsm_233.jpg,0.625,0.4501085,250,50,True
1329,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.121,0.4789799,250,1,True
1330,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.121,0.50967425,350,1,True
1331,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.121,0.5096115,250,5,True
1332,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.121,0.50299585,250,10,True
1333,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.121,0.50983477,250,25,True
1334,cbis_ddsm_1995.jpg,breast_scan_china_2366.jpeg,0.558,0.4954239,250,50,True
1335,cbis_ddsm_1473.jpg,cbis_ddsm_31.jpg,0.598,0.4295505,250,1,True
1336,cbis_ddsm_1473.jpg,cbis_ddsm_31.jpg,0.598,0.6482471,350,1,True
1337,cbis_ddsm_1473.jpg,cbis_ddsm_31.jpg,0.746,0.39401582,250,5,False
1338,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.33,0.4795777,250,1,True
1339,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.326,0.49324647,350,1,True
1340,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.311,0.4814948,250,5,True
1341,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.299,0.48066655,250,10,True
1342,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.299,0.47639138,250,25,True
1343,breast_scan_china_377.jpeg,breast_scan_china_3325.jpeg,0.296,0.47479376,250,50,True
1344,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.296,0.5929414,250,1,True
1345,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.56,0.4327512,350,1,True
1346,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.473,0.410641,250,5,True
1347,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.557,0.3984687,250,10,True
1348,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.559,0.42441884,250,25,True
1349,cbis_ddsm_461.jpg,cbis_ddsm_31.jpg,0.559,0.45790002,250,50,True
1350,cbis_ddsm_2412.jpg,breast_scan_china_2717.jpeg,0.559,0.50272125,250,1,True
1351,cbis_ddsm_2412.jpg,breast_scan_china_2717.jpeg,0.796,0.46917465,350,1,False
1352,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.416,0.48604628,250,1,True
1353,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.477,0.48716563,350,1,True
1354,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.415,0.48937637,250,5,True
1355,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.427,0.4899731,250,10,True
1356,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.427,0.50557923,250,25,True
1357,breast_scan_china_867.jpeg,cbis_ddsm_1988.jpg,0.427,0.5058648,250,50,True
1358,cbis_ddsm_755.jpg,breast_scan_china_3312.jpeg,0.902,0.4358113,250,1,False
1359,cbis_ddsm_730.jpg,breast_scan_china_683.jpeg,0.896,0.46607822,250,1,False
1360,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.693,0.4984113,250,1,True
1361,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.646,0.4913243,350,1,True
1362,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.659,0.47661355,250,5,True
1363,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.655,0.45914537,250,10,True
1364,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.687,0.48491478,250,25,True
1365,cbis_ddsm_1973.jpg,breast_scan_china_1828.jpeg,0.687,0.51560885,250,50,True
1366,cbis_ddsm_2359.jpg,cbis_ddsm_2860.jpg,0.8,0.49071214,250,1,False
1367,cbis_ddsm_622.jpg,cbis_ddsm_48.jpg,0.8,0.5047087,250,1,True
1368,cbis_ddsm_622.jpg,cbis_ddsm_48.jpg,0.8,0.56028324,350,1,True
1369,cbis_ddsm_622.jpg,cbis_ddsm_48.jpg,0.707,0.49372575,250,5,False
1370,cbis_ddsm_1386.jpg,cbis_ddsm_1450.jpg,0.707,0.5601278,250,1,True
1371,cbis_ddsm_1386.jpg,cbis_ddsm_1450.jpg,0.857,0.4939607,350,1,False
1372,cbis_ddsm_2628.jpg,breast_scan_china_1628.jpeg,0.795,0.43562385,250,1,False
1373,cbis_ddsm_3201.jpg,breast_scan_china_499.jpeg,0.795,0.5273061,250,1,True
1374,cbis_ddsm_3201.jpg,breast_scan_china_499.jpeg,0.807,0.476575,350,1,False
1375,cbis_ddsm_3266.jpg,breast_scan_china_2262.jpeg,0.807,0.5815493,250,1,True
1376,cbis_ddsm_3266.jpg,breast_scan_china_2262.jpeg,0.702,0.3968659,350,1,False
1377,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.702,0.5198586,250,1,True
1378,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.535,0.41450375,350,1,True
1379,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.535,0.5320172,250,5,True
1380,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.648,0.49045613,250,10,True
1381,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.648,0.5548403,250,25,True
1382,cbis_ddsm_750.jpg,cbis_ddsm_2325.jpg,0.648,0.5113206,250,50,True
1383,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.622,0.46825236,250,1,True
1384,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.622,0.62845635,350,1,True
1385,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.217,0.47763386,250,5,True
1386,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.454,0.47828928,250,10,True
1387,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.454,0.5028815,250,25,True
1388,cbis_ddsm_2897.jpg,breast_scan_china_3570.jpeg,0.454,0.50999194,250,50,True
1389,cbis_ddsm_2359.jpg,cbis_ddsm_233.jpg,0.726,0.47619355,250,1,False
1390,cbis_ddsm_2878.jpg,cbis_ddsm_2551.jpg,0.733,0.4821402,250,1,False
1391,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.606,0.45750955,250,1,True
1392,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.696,0.4580193,350,1,True
1393,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.677,0.44558334,250,5,True
1394,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.555,0.44032708,250,10,True
1395,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.591,0.44374138,250,25,True
1396,breast_scan_china_902.jpeg,cbis_ddsm_858.jpg,0.466,0.4509293,250,50,True
1397,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.466,0.5025771,250,1,True
1398,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.466,0.5217814,350,1,True
1399,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.508,0.49461448,250,5,True
1400,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.569,0.47675237,250,10,True
1401,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.608,0.46952555,250,25,True
1402,cbis_ddsm_2963.jpg,breast_scan_china_261.jpeg,0.627,0.47084808,250,50,True
1403,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.453,0.44719633,250,1,True
1404,breast_scan_china_36.jpeg,breast_scan_china_3545.jpeg,0.47,0.45371985,350,1,True
